reportType,timestamp,reportedBy,currentSpeed_kmh,ambientLight,wearableDeviceBPM,latitude,longitude
Wildfire Zones,2024-07-26T05:35:57.968531,user4999,24.776581271723533,1983.0371806762168,0,53.881468152549616,-118.69784823492719
Car Crash,2024-07-26T12:52:21.729992,user2381,25.505195245549295,117.10633758311262,0,53.84390071390954,-118.62214755261894
Car Crash,2024-07-26T03:59:41.161118,user4094,18.61600754928984,952.9401368468456,0,53.909085859938905,-118.69787017322513
Low Visibility,2024-07-26T08:36:09.151536,user4608,28.721496692368028,9158.01896354454,0,53.952997332620974,-118.63826795799096
Low Visibility,2024-07-26T09:37:40.012258,user2619,115.08809215068678,29865.168071104406,0,53.90289411375831,-118.696996386878
First Responders,2024-07-27T14:14:22.321285,user4660,18.874889936709422,27424.144827684708,152,53.990611952203714,-118.62449345211856
Low Visibility,2024-07-26T08:20:17.224474,user4009,44.50523265313375,591.2955145602098,125,53.896469155202716,-118.5304752459473
Shelter,2024-07-26T20:31:40.980021,user1625,19.111812075819977,158.06063091365596,0,53.94294956218746,-118.63894483995246
Wildfire Zones,2024-07-27T01:52:17.510027,user1682,11.073832575477763,318.57992243169184,123,53.982118954139594,-118.50449497341194
Object Blockage,2024-07-26T12:11:42.370088,user1782,30.29007751442937,1818.9504223835347,71,53.853641513062364,-118.69271103133471
Safe Zones,2024-07-26T18:12:44.759313,user3022,24.115312858128227,277.1012702067315,0,53.87611926763016,-118.65590213473848
Object Blockage,2024-07-26T01:08:07.370326,user976,60.364447674909854,9212.209786208963,0,53.86431178515897,-118.648716827183
Wildfire Zones,2024-07-26T06:40:15.839121,user4031,109.30694844788972,1635.7636740156736,139,53.81466153657546,-118.56520983272188
Object Blockage,2024-07-26T10:28:20.286664,user1836,17.88557464455139,1359.4414063885888,0,53.844694657417236,-118.6795057910128
Wildfire Zones,2024-07-27T23:48:46.782025,user2135,23.3953407135246,1051.9508036024401,128,53.84828607887572,-118.56166255953698
First Responders,2024-07-27T12:46:09.416249,user358,10.811236159643792,522.7992218544409,180,53.818311941721575,-118.58898935184067
Car Crash,2024-07-26T14:44:45.304099,user355,11.788406221722415,16759.253530964714,0,53.95193012281901,-118.65003248240538
Shelter,2024-07-27T18:45:19.852719,user2914,132.9664686955639,767.2094700015099,107,53.892799502227305,-118.63768665810073
Wildfire Zones,2024-07-27T11:55:30.982311,user3558,110.01228863259591,20163.383695089717,91,53.97344184611171,-118.69870512164668
No Gas,2024-07-26T23:20:04.255801,user1057,10.265982286571235,20.53439934704382,102,55.58480495150049,-115.87275025830354
Shelter,2024-07-26T10:14:00.207196,user4197,44.91427631601719,17498.045676762515,0,53.89045704111962,-118.52352780570698
Low Visibility,2024-07-26T08:52:05.640312,user1825,127.15064011145854,6729.053998806395,70,55.742142352147354,-118.14654750153522
Low Visibility,2024-07-26T09:03:59.469842,user4980,27.177421556443452,946.3079002623379,97,52.120394471209444,-113.02756876555146
Car Crash,2024-07-26T05:31:40.007293,user2232,29.444477553769776,17362.22340755779,0,53.92406103353295,-118.65185223317594
Object Blockage,2024-07-26T08:03:34.643029,user2388,141.40331380584314,467.29641331460783,0,59.58969016363379,-110.88150242380566
Safe Zones,2024-07-26T17:02:18.385317,user2973,127.57072761073533,291.3623916369576,0,53.81558565844514,-118.54687467181964
Shelter,2024-07-26T21:20:40.575366,user1908,11.656872275416415,423.75296413010966,126,53.860204359703744,-118.66886955534059
First Responders,2024-07-27T07:29:19.976614,user2243,112.57133418783192,568.8329793952498,0,53.97148026044969,-118.56354328714298
Safe Zones,2024-07-26T22:55:30.329037,user1857,9.291320056842276,1091.4499020508322,92,53.92384646094709,-118.50515174334687
Low Visibility,2024-07-26T04:54:54.562001,user297,0.4950463655663384,24029.5349520392,0,53.80512565267926,-118.53501727882418
Object Blockage,2024-07-26T23:45:24.257631,user849,138.36965182865757,0.9766470309406916,159,53.807094940372494,-118.54735504284209
Car Crash,2024-07-27T07:50:17.078266,user1843,19.095382229522627,734.2394942913672,151,53.980239881823636,-118.63071776955557
Object Blockage,2024-07-27T15:19:43.650800,user3965,134.97424122199345,351.67078243490005,0,54.813922142427415,-110.16353799419362
First Responders,2024-07-27T00:28:55.078909,user3592,114.9834349850303,15014.10145733408,0,53.942178823603925,-118.52974076446591
No Gas,2024-07-26T20:43:17.597564,user727,119.96182655779526,1447.541863720829,121,53.86643099481093,-118.51404190357309
Slow Area,2024-07-26T03:45:41.989820,user4921,13.963676471435615,22638.597748996155,0,55.11444045562278,-116.36712505747339
Object Blockage,2024-07-27T22:06:25.592374,user1664,10.403182681945987,696.3443543906316,0,53.915514678314544,-118.6741495707017
Wildfire Zones,2024-07-26T06:00:33.989277,user13,12.592197352750754,213.28842533177638,135,53.97552021388014,-118.69798200798475
Wildfire Zones,2024-07-26T06:39:11.584929,user4825,18.530246996069188,17897.855389227137,0,53.8153910383566,-118.59282540239103
Slow Area,2024-07-27T23:46:59.047955,user146,24.06858498697749,10647.376109016932,143,58.15724571404748,-111.44293986840668
Car Crash,2024-07-26T06:17:30.284967,user1494,2.771440822090685,243.1111137269396,89,53.96409942710519,-118.62620840847731
Slow Area,2024-07-27T05:17:54.633400,user530,29.05239090205989,956.4874417243195,0,53.80535134906727,-118.62496229874526
Safe Zones,2024-07-26T05:36:25.989130,user2137,79.42655960061559,172.8425348168472,98,53.9408169436976,-118.55429774614069
Car Crash,2024-07-27T22:10:09.494110,user3083,57.08062545861931,228.4788413855713,0,53.803548219148155,-118.66075260323522
Object Blockage,2024-07-27T13:36:24.915522,user4627,54.64744174801453,6290.814285847207,106,53.82755425465254,-118.69318115049522
Low Visibility,2024-07-27T10:53:13.903913,user3282,12.076042129846376,1882.6521236227607,0,53.84596366130696,-118.69117795047362
First Responders,2024-07-27T00:20:27.975208,user2622,5.953512632064498,19377.98597072839,101,53.879189792400624,-118.59322199810582
Low Visibility,2024-07-27T11:06:11.568602,user2362,145.0030145812699,24187.006761296932,0,53.854289705720014,-118.58210978488324
Slow Area,2024-07-27T06:03:54.566796,user4355,84.63010565061313,943.3630341799951,116,53.90862657040002,-118.60348568864829
Shelter,2024-07-27T21:30:16.508120,user1520,23.219482734340477,17827.97395007575,0,58.19485249388254,-112.23707977135771
Wildfire Zones,2024-07-27T11:33:48.168006,user3400,14.182126969746754,261.307123785234,107,58.70988822178551,-115.57799727699313
Wildfire Zones,2024-07-26T21:31:07.305210,user4410,82.76132964334386,119.59149051596863,0,53.94718783236838,-118.67638470398808
Shelter,2024-07-26T15:45:01.744828,user2935,22.163660191996282,125.97267315785243,166,53.8078191288218,-118.59764226841564
Safe Zones,2024-07-27T09:25:19.228236,user2775,27.27101047813428,383.39847084841216,105,53.94824506587036,-118.66287160313667
Wildfire Zones,2024-07-26T23:57:13.051001,user1183,54.542170593233536,954.8115897700118,112,53.96459695330608,-118.52055585035355
Shelter,2024-07-27T17:44:43.742133,user4848,136.10660348153164,413.98158265675846,100,53.95734123051133,-118.57950264051907
Wildfire Zones,2024-07-27T16:16:10.817391,user1366,94.67119441611482,166.81290889009415,0,53.86760744686525,-118.60470574462289
First Responders,2024-07-26T13:20:21.288153,user4922,17.574767678650677,1493.2385752892988,0,53.99610771970801,-118.55066591541525
No Gas,2024-07-27T11:13:42.658360,user181,102.22495224974278,11285.023981932363,0,53.96092062889293,-118.66915024958794
Wildfire Zones,2024-07-27T10:12:44.218486,user3203,24.384872747232073,3562.367370643956,0,53.8735099790892,-118.58985235218483
First Responders,2024-07-26T18:50:52.337816,user52,37.29921395565616,1963.594632090878,0,48.697416036337266,-115.03218653075639
First Responders,2024-07-27T11:52:57.935530,user1901,26.076442896040476,718.966354939977,0,53.894346027711954,-118.50012580838623
Safe Zones,2024-07-26T20:46:56.823656,user3889,107.32460177502021,14514.850891147142,0,53.96716509602137,-118.53146899605908
No Gas,2024-07-27T19:56:27.914672,user856,5.157704224938412,843.5005856608589,0,53.880401015288705,-118.61012946639016
Car Crash,2024-07-26T06:03:34.670146,user675,20.814934072738254,739.5042204176076,0,53.90349688669261,-118.5014778316691
No Gas,2024-07-27T04:40:10.185060,user935,3.2631184727707074,1692.331721175446,0,53.80335798758219,-118.55220418881461
Wildfire Zones,2024-07-27T02:01:42.658710,user295,123.71545152214425,1334.9947239434155,79,53.93065535818142,-118.57757110717495
Safe Zones,2024-07-27T03:33:58.588074,user324,103.16559528352302,621.6386161011563,0,53.88128487485245,-118.5855512390738
Wildfire Zones,2024-07-26T11:21:02.587528,user4461,2.3456682727771403,6844.354900859714,0,53.932190144515836,-118.59689824456987
No Gas,2024-07-27T15:29:07.805540,user4915,114.30788619174314,88.15599611493008,0,53.88591014165138,-118.62612677409295
No Gas,2024-07-26T06:52:33.934767,user4652,18.223093661916867,28017.413081495826,112,53.89754487886316,-118.54044915162159
Safe Zones,2024-07-26T20:13:32.081316,user4616,17.81359683556219,623.5501319523628,134,53.808237777080116,-118.5902364228224
Slow Area,2024-07-26T16:04:18.668914,user839,28.91281442153746,5776.931930953265,0,53.91345918687877,-118.6516488922682
Car Crash,2024-07-27T12:02:33.325241,user4103,32.230698234550545,9909.516583283446,0,53.81314169679254,-118.55685776821694
No Gas,2024-07-27T20:48:01.034699,user4860,144.15961925900726,28677.5388834986,0,53.88836197460678,-118.6585793818239
Car Crash,2024-07-27T11:18:01.898135,user725,14.190561923939805,55.08515323314545,84,53.82522749236369,-118.67385646871895
Object Blockage,2024-07-27T22:46:53.165929,user1701,62.11515422175175,654.9138569332266,0,53.93342473602086,-118.50180053641338
Low Visibility,2024-07-27T16:35:27.431904,user3099,80.19974435521874,1610.2202807117342,155,53.917730718375246,-118.56295345306233
Low Visibility,2024-07-26T14:16:31.877680,user4758,120.07221090150006,2157.7693072382413,0,53.82268781995309,-118.60758403019423
Slow Area,2024-07-27T04:07:57.577737,user4648,5.023176703255341,67.19180192399843,0,53.820671081646786,-118.56588706729443
Slow Area,2024-07-26T16:19:03.993361,user3656,22.499140850821423,1825.0556768465867,0,53.88108364662108,-118.5531210760103
Object Blockage,2024-07-27T01:31:07.437374,user387,87.50528587840098,18434.842144610073,139,53.98390056543541,-118.61070954894939
No Gas,2024-07-26T13:12:17.996685,user4013,21.183140977949254,625.1338735984702,80,53.93713562983003,-118.5694764454608
First Responders,2024-07-26T09:23:34.376516,user4114,131.1206561245267,1982.4221226536833,0,53.978199392099384,-118.6060180820073
Car Crash,2024-07-27T04:06:36.166187,user4386,113.26555366672477,170.03700410219213,116,53.890928381165004,-118.64826259398977
Safe Zones,2024-07-27T14:24:21.129047,user4929,124.5133681890237,9282.274008792027,0,57.39423198295584,-110.8025415600143
First Responders,2024-07-27T02:30:50.669115,user2901,76.87988234716445,24905.4166090867,0,53.88147494992141,-118.56855048123893
Object Blockage,2024-07-27T05:42:10.233179,user1673,5.093132827302033,10947.96542803263,113,53.91147413919421,-118.67573841675303
Safe Zones,2024-07-27T16:52:57.831509,user4622,80.78393241369824,16649.12036307714,0,49.83994943935996,-113.28855707149846
Low Visibility,2024-07-26T03:12:03.914735,user2289,11.380014475452976,1003.1762750277866,136,53.85623143886128,-118.65176756933523
Wildfire Zones,2024-07-27T06:52:55.042333,user4370,13.01034507901788,167.66370733961455,0,53.8127781138093,-118.68145153987506
Low Visibility,2024-07-27T15:38:21.024127,user4053,54.51925070839606,158.06925507170033,0,53.97185585564762,-118.57357747682401
Shelter,2024-07-27T01:24:42.673593,user2684,15.144434749680197,1625.9267894138254,0,53.630241867687616,-112.78510650658282
Car Crash,2024-07-26T15:51:04.262571,user1889,89.64775087558559,348.2312979740796,77,53.916111399083164,-118.60648779159594
First Responders,2024-07-27T16:09:07.203021,user1649,27.383692405032967,625.3964018854806,96,53.953680250612834,-118.66156273753839
Wildfire Zones,2024-07-26T08:44:03.892108,user1682,6.609008798132927,564.6981679317136,0,53.82911600392606,-118.67420514568637
Safe Zones,2024-07-26T15:10:28.992315,user2874,25.935758982562092,855.8756181911249,169,53.86204928058835,-118.66523173191023
Shelter,2024-07-27T19:44:43.338998,user2874,22.505395975792833,444.288628634269,87,54.82257906324169,-119.40621557240632
Car Crash,2024-07-26T10:56:25.758517,user3004,60.27904563766121,278.44438765568356,0,53.93418808633646,-118.50622947278582
Object Blockage,2024-07-27T05:36:37.150759,user2679,21.983954726474373,910.3183052918095,0,53.941945989029584,-118.68625357869796
Low Visibility,2024-07-27T06:55:06.963869,user1600,28.962132271897588,1151.9354002416144,0,53.94194899846199,-118.54274693012341
First Responders,2024-07-27T09:37:29.371097,user3643,16.511405561312486,1167.428607786404,147,59.54708515356023,-113.36059590817366
Safe Zones,2024-07-26T00:23:50.843684,user65,6.9269865318819726,7655.064555121007,0,53.89896732498524,-118.55258943716632
Safe Zones,2024-07-26T01:20:26.801413,user3576,97.89288129588519,939.3071418353592,0,53.876556781219136,-118.61875501758432
Low Visibility,2024-07-27T01:14:08.854117,user3093,95.65978567380758,18328.653529328774,0,53.88655308312866,-118.68887155369524
Slow Area,2024-07-26T06:59:11.249169,user4547,14.917080287536585,1992.0356685578943,155,53.966960931310915,-118.56727006640043
First Responders,2024-07-27T16:51:26.013731,user4420,7.93816849807618,1791.4950168403739,0,53.89131452846605,-118.59691492819171
Slow Area,2024-07-27T15:01:20.508214,user1345,1.8122587769735898,1544.2438843418422,0,53.901310621826454,-118.6589339562726
No Gas,2024-07-26T12:32:53.358876,user4153,72.85172594858662,773.135503897892,0,53.91237119272925,-118.61303361694726
Shelter,2024-07-26T05:40:55.051528,user1814,17.31023250392163,13587.871694639303,0,53.92819253747693,-118.69878037289992
First Responders,2024-07-26T08:20:33.529607,user996,15.957904172538555,1011.3142382914949,0,53.89146537996891,-118.69741287866346
Low Visibility,2024-07-27T23:44:43.403306,user2299,52.56646891359691,1325.1548451324634,91,51.48987043680436,-114.7221924499837
Wildfire Zones,2024-07-26T03:54:50.169732,user1007,36.65251518143137,553.4895377392234,0,59.09336398279518,-113.10754784075552
Wildfire Zones,2024-07-27T14:51:18.134564,user1129,101.07156742263413,832.2166025996627,176,53.978850012926,-118.56610569327029
Low Visibility,2024-07-27T09:45:20.571606,user3643,37.29005983235018,1917.8936986529689,0,53.96851125164989,-118.66839762606239
Car Crash,2024-07-26T12:03:25.225078,user4397,37.57029964884392,1792.4760577373436,0,53.99305800377991,-118.61924171187565
First Responders,2024-07-26T09:16:16.848627,user155,131.71479612408353,1552.713836685026,0,53.852470269142586,-118.58713399562122
No Gas,2024-07-26T12:31:53.808509,user3647,87.09434158594901,656.8741904681581,164,57.578727404340974,-113.4578602996784
Object Blockage,2024-07-27T00:27:16.617507,user1711,18.172064304565705,1975.8837250464094,110,53.873573875138675,-118.64121005165609
No Gas,2024-07-26T09:24:39.098569,user2608,18.887668662803186,789.4145896399245,0,52.21558940533538,-114.48584176852685
First Responders,2024-07-27T20:52:54.183873,user1316,21.17173277186689,1754.8023234764032,151,53.958891621325655,-118.57923403788881
Wildfire Zones,2024-07-26T12:15:37.594328,user3410,29.35388043331914,820.7765601652951,0,53.93893500981392,-118.6672880255985
First Responders,2024-07-27T02:35:24.188325,user1079,12.516640612382705,1935.5125488723372,0,53.9703199867864,-118.65921414674608
Wildfire Zones,2024-07-26T03:19:34.794042,user4333,12.860630135809831,319.58937410090107,165,53.820020895224545,-118.52966322505733
Car Crash,2024-07-27T21:11:19.406051,user2763,148.52985802789274,173.8995937793586,138,57.48381012122072,-110.67015573084484
First Responders,2024-07-27T03:56:31.329324,user2536,30.558415884667767,1083.747354509818,0,53.91663419226202,-118.66550636483586
Car Crash,2024-07-27T22:53:45.609208,user3868,16.28880779991672,707.3110037117923,78,53.885925727109544,-118.66559837591086
Wildfire Zones,2024-07-27T04:01:01.671731,user1386,28.850106632060168,1721.1583000266094,0,54.88851430237976,-116.50968271552563
No Gas,2024-07-27T13:30:35.328190,user1634,44.20346000706891,1674.2694835842178,0,53.9482528227815,-118.56000451893979
Wildfire Zones,2024-07-27T08:33:54.332997,user4309,50.698160751201144,1238.82069264696,103,53.88528589481925,-118.58613219800418
Object Blockage,2024-07-26T09:21:53.845568,user4876,51.263896554815915,1587.0137434100702,0,53.85712529049353,-118.5190113853668
